18,25,25,9.3,1.8
18,25,25,9.3,1.9
18,25,25,9.3,2
18,25,25,9.3,2.1
18,25,25,9.3,2.2
18,25,25,9.3,2.3
18,25,25,9.3,2.4
18,25,25,9.3,2.5
18,25,25,9.3,2.6
18,25,25,9.3,2.7
18,25,25,9.3,2.8
18,25,25,9.3,2.9
18,25,25,9.3,3
18,25,25,9.3,3.1
18,25,25,9.3,3.2
18,25,25,9.3,3.3
18,25,25,9.4,0.9
18,25,25,9.4,1
18,25,25,9.4,1.1
18,25,25,9.4,1.2
18,25,25,9.4,1.3
18,25,25,9.4,1.4
18,25,25,9.4,1.5
18,25,25,9.4,1.6
18,25,25,9.4,1.7
18,25,25,9.4,1.8
18,25,25,9.4,1.9
18,25,25,9.4,2
18,25,25,9.4,2.1
18,25,25,9.4,2.2
18,25,25,9.4,2.3
18,25,25,9.4,2.4
18,25,25,9.4,2.5
18,25,25,9.4,2.6
18,25,25,9.4,2.7
18,25,25,9.4,2.8
18,25,25,9.4,2.9
18,25,25,9.4,3
18,25,25,9.4,3.1
18,25,25,9.4,3.2
18,25,25,9.4,3.3
18,25,25,9.4,3.4
18,25,25,9.5,0.9
18,25,25,9.5,1
18,25,25,9.5,1.1
18,25,25,9.5,1.2
18,25,25,9.5,1.3
18,25,25,9.5,1.4
18,25,25,9.5,1.5
18,25,25,9.5,1.6
18,25,25,9.5,1.7
18,25,25,9.5,1.8
18,25,25,9.5,1.9
18,25,25,9.5,2
18,25,25,9.5,2.1
18,25,25,9.5,2.2
18,25,25,9.5,2.3
18,25,25,9.5,2.4
18,25,25,9.5,2.5
18,25,25,9.5,2.6
18,25,25,9.5,2.7
18,25,25,9.5,2.8
18,25,25,9.5,2.9
18,25,25,9.5,3
18,25,25,9.5,3.1
18,25,25,9.5,3.2
18,25,25,9.5,3.3
18,25,25,9.5,3.4
18,25,25,9.5,3.5
19,25,25,9.6,1
19,25,25,9.6,1.1
19,25,25,9.6,1.2
19,25,25,9.6,1.3
19,25,25,9.6,1.4
19,25,25,9.6,1.5
19,25,25,9.6,1.6
19,25,25,9.6,1.7
19,25,25,9.6,1.8
19,25,25,9.6,1.9
19,25,25,9.6,2
19,25,25,9.6,2.1
19,25,25,9.6,2.2
19,25,25,9.6,2.3
19,25,25,9.6,2.4
19,25,25,9.6,2.5
19,25,25,9.6,2.6
19,25,25,9.6,2.7
19,25,25,9.6,2.8
19,25,25,9.6,2.9
19,25,25,9.6,3
19,25,25,9.6,3.1
19,25,25,9.6,3.2
19,25,25,9.6,3.3
19,25,25,9.6,3.4
19,25,25,9.6,3.5
19,25,25,9.6,3.6
19,25,25,9.6,3.7
19,25,25,9.7,1.1
19,25,25,9.7,1.2
19,25,25,9.7,1.3
19,25,25,9.7,1.4
19,25,25,9.7,1.5
19,25,25,9.7,1.6
19,25,25,9.7,1.7
19,25,25,9.7,1.8
19,25,25,9.7,1.9
19,25,25,9.7,2
19,25,25,9.7,2.1
19,25,25,9.7,2.2
19,25,25,9.7,2.3
19,25,25,9.7,2.4
19,25,25,9.7,2.5
19,25,25,9.7,2.6
19,25,25,9.7,2.7
19,25,25,9.7,2.8
19,25,25,9.7,2.9
19,25,25,9.7,3
19,25,25,9.7,3.1
19,25,25,9.7,3.2
19,25,25,9.7,3.3
19,25,25,9.7,3.4
19,25,25,9.7,3.5
19,25,25,9.7,3.6
19,25,25,9.7,3.7
19,25,25,9.7,3.8
19,25,25,9.8,1.1
19,25,25,9.8,1.2
19,25,25,9.8,1.3
19,25,25,9.8,1.4
19,25,25,9.8,1.5
19,25,25,9.8,1.6
19,25,25,9.8,1.7
19,25,25,9.8,1.8
