21.2,7.1,55,455,10.7,6.7,0.669,1
25.9,9,88,185,10.6,3.8,0.909,1
23.1,9.6,237,170,19.2,7.9,0.985,1
20.3,6.9,75,122,15.1,5.1,0.548,1
24.4,8.3,284,197,20.4,8.9,0.543,1
25.3,9.2,98,65,17.5,8.6,0.925,1
24,8,486,406,12.6,7.7,0.926,1
19.6,6.9,413,134,11.5,8.5,0.714,1
20.2,8.3,323,387,19.7,9.3,0.553,1
28.1,7.9,424,128,16.6,8.3,0.801,1
26,8.2,378,313,18.3,13.2,0.794,1
28.3,9.1,446,153,20.8,16,0.783,1
24.2,7.4,464,239,12.1,3.8,0.597,1
23.9,9.1,177,74,19.7,5.7,0.82,1
26.8,6.7,265,36,17.4,10.4,0.527,1
22.1,7.6,382,227,15.8,4.8,0.686,1
28.6,6.6,286,95,13,8.4,0.587,1
22.7,8.5,125,295,16.7,8.6,0.62,1
23.3,8.2,60,174,11.4,6.5,0.743,1
27.1,9.2,490,399,17.7,4,0.671,1
25.7,6.6,155,32,14.3,6.3,0.631,1
22.5,7.5,309,49,18.5,13,0.51,1
25.5,6.8,475,445,14,10.2,0.729,1
27.6,7.7,327,141,15.3,8.2,0.937,1
28.4,9.5,220,182,21,5.1,0.558,1
22.6,8.7,212,42,19.1,8.9,0.875,1
21.1,9.4,499,257,10.9,4.6,0.788,1
21.5,7,194,162,16.3,8.6,0.953,1
22.9,7.8,246,139,17,5.9,0.897,1
26.3,7.3,143,100,17.2,8.3,0.57,1
23.7,8.1,68,374,11.9,3.9,0.52,1
22,8.6,448,337,12.3,9.8,0.885,1
20.6,9.3,210,383,12.7,8.6,0.807,1
22.8,9.3,170,458,17.2,7,0.653,1
19.8,6.9,396,211,20.7,16.1,0.693,1
25,9.2,149,470,14.6,11.1,0.972,1
24.1,9.2,279,275,15.9,5.8,0.832,1
20.2,7.5,461,109,13.6,4.8,0.512,1
25.7,7.3,46,85,16.6,10.6,0.601,1
27.9,7.2,110,158,13.9,2.6,0.919,1
24.7,9.4,161,80,10.8,8.7,0.683,1
26.3,7.1,242,54,20.2,11.3,0.766,1
27.4,7.2,420,419,17.9,4.7,0.948,1
25.1,8.4,182,202,12.8,3.3,0.52,1
22.2,7.4,222,484,18.9,7.8,0.894,1
24.5,7.7,189,317,17.7,8.6,0.539,1
22,7.6,476,44,18.4,4.3,0.966,1
20.4,8.8,304,492,16.2,4.7,0.721,1
23.6,9.4,403,439,18,10.2,0.837,1
21.9,9.5,137,62,16.8,6.5,0.611,1
21,6.6,373,425,18.8,8.6,0.636,1
22.3,7.9,387,437,14.4,10.2,0.644,1
19.3,8,488,359,12.9,8,0.75,1
22.4,8.2,320,216,12.4,7.2,0.504,1
21.5,8.8,435,367,21.2,16.1,0.995,1
20.9,9.5,202,379,15.6,9.2,0.531,1
23.2,8.6,470,495,13.3,2.7,0.628,1
27.5,9.1,29,303,17.5,5.2,0.931,1
23.8,8.1,167,307,11,2.4,0.904,1
24.9,7.1,342,343,20.4,14.2,0.978,1
27.2,7.6,438,328,14.3,7.8,0.814,1
21.3,8.4,353,102,14,9.3,0.855,1
28.7,7,86,394,12.2,4.6,0.981,1
19.3,7,234,268,20,13.5,0.648,1
23.5,9,92,411,11.5,2.7,0.876,1
26,7.7,129,253,15.6,5.2,0.679,1
28.4,9,390,464,13.2,6.7,0.658,1
20.8,8.9,367,362,12,3.2,0.958,1
27,6.8,131,226,19,13.5,0.61,1
23.4,7.3,452,199,14.9,6.4,0.775,1
26.6,8.5,428,417,19.4,14.5,0.703,1
25.4,8.9,350,475,18.1,13.6,0.86,1
28.5,7.5,414,149,11.7,5.3,0.581,1
21.7,7.9,404,166,18.7,11.9,0.576,1
24.4,8.4,184,72,14.8,3.2,0.848,1
19.5,8.7,270,288,16.5,9.6,0.734,1
27.9,8.6,366,350,14.1,11,0.568,1
21.3,8.6,256,318,15.9,6.3,0.911,1
26.6,7.9,103,479,15.2,8.1,0.719,1
19.5,6.5,255,289,16.9,7.8,0.662,1
20.5,7.8,315,281,11.2,3.7,0.777,1
