2,5.00
2,10.00
2,15.00
2,20.00
2,25.00
2,30.00
2,35.00
2,40.00
2,45.00
2,50.00
2,55.00
2,60.00
2,65.00
2,70.00
2,75.00
2,80.00
2,85.00
2,90.00
2,95.00
2,100.00
4,5.00
4,10.00
4,15.00
4,20.00
4,25.00
4,30.00
4,35.00
4,40.00
4,45.00
4,50.00
4,55.00
4,60.00
4,65.00
4,70.00
4,75.00
4,80.00
4,85.00
4,90.00
4,95.00
4,100.00
6,5.00
6,10.00
6,15.00
6,20.00
6,25.00
6,30.00
6,35.00
6,40.00
6,45.00
6,50.00
6,55.00
6,60.00
6,65.00
6,70.00
6,75.00
6,80.00
6,85.00
6,90.00
6,95.00
6,100.00
8,5.00
8,10.00
8,15.00
8,20.00
8,25.00
8,30.00
8,35.00
8,40.00
8,45.00
8,50.00
8,55.00
8,60.00
8,65.00
8,70.00
8,75.00
8,80.00
8,85.00
8,90.00
8,95.00
8,100.00
10,5.00
10,10.00
10,15.00
10,20.00
10,25.00
10,30.00
10,35.00
10,40.00
10,45.00
10,50.00
10,55.00
10,60.00
10,65.00
10,70.00
10,75.00
10,80.00
10,85.00
10,90.00
10,95.00
10,100.00
12,5.00
12,10.00
12,15.00
12,20.00
12,25.00
12,30.00
12,35.00
12,40.00
12,45.00
12,50.00
12,55.00
12,60.00
12,65.00
12,70.00
12,75.00
12,80.00
12,85.00
12,90.00
12,95.00
12,100.00
14,5.00
14,10.00
14,15.00
14,20.00
14,25.00
14,30.00
14,35.00
14,40.00
14,45.00
14,50.00
14,55.00
14,60.00
14,65.00
14,70.00
14,75.00
14,80.00
14,85.00
14,90.00
14,95.00
14,100.00
16,5.00
16,10.00
16,15.00
16,20.00
16,25.00
16,30.00
16,35.00
16,40.00
16,45.00
16,50.00
16,55.00
16,60.00
16,65.00
16,70.00
16,75.00
16,80.00
16,85.00
16,90.00
16,95.00
16,100.00
18,5.00
18,10.00
18,15.00
18,20.00
18,25.00
18,30.00
18,35.00
18,40.00
18,45.00
18,50.00
18,55.00
18,60.00
18,65.00
18,70.00
18,75.00
18,80.00
18,85.00
18,90.00
18,95.00
18,100.00
20,5.00
20,10.00
20,15.00
20,20.00
20,25.00
20,30.00
20,35.00
20,40.00
20,45.00
20,50.00
20,55.00
20,60.00
20,65.00
20,70.00
20,75.00
20,80.00
20,85.00
20,90.00
20,95.00
20,100.00
22,5.00
22,10.00
22,15.00
22,20.00
22,25.00
22,30.00
22,35.00
22,40.00
22,45.00
22,50.00
22,55.00
22,60.00
22,65.00
22,70.00
22,75.00
22,80.00
22,85.00
22,90.00
22,95.00
22,100.00
24,5.00
24,10.00
24,15.00
24,20.00
24,25.00
24,30.00
24,35.00
24,40.00
24,45.00
24,50.00
24,55.00
24,60.00
24,65.00
24,70.00
24,75.00
24,80.00
24,85.00
24,90.00
24,95.00
24,100.00
26,5.00
26,10.00
26,15.00
26,20.00
26,25.00
26,30.00
26,35.00
26,40.00
26,45.00
26,50.00
26,55.00
26,60.00
26,65.00
26,70.00
26,75.00
26,80.00
26,85.00
26,90.00
26,95.00
26,100.00
28,5.00
28,10.00
28,15.00
28,20.00
28,25.00
28,30.00
28,35.00
28,40.00
28,45.00
28,50.00
28,55.00
28,60.00
28,65.00
28,70.00
28,75.00
28,80.00
28,85.00
28,90.00
28,95.00
28,100.00
30,5.00
30,10.00
30,15.00
30,20.00
30,25.00
30,30.00
30,35.00
30,40.00
30,45.00
30,50.00
30,55.00
30,60.00
30,65.00
30,70.00
30,75.00
30,80.00
30,85.00
30,90.00
30,95.00
30,100.00
32,5.00
32,10.00
32,15.00
32,20.00
32,25.00
32,30.00
32,35.00
32,40.00
32,45.00
32,50.00
32,55.00
32,60.00
32,65.00
32,70.00
32,75.00
32,80.00
32,85.00
32,90.00
32,95.00
32,100.00
34,5.00
34,10.00
34,15.00
34,20.00
34,25.00
34,30.00
34,35.00
34,40.00
34,45.00
34,50.00
34,55.00
34,60.00
34,65.00
34,70.00
34,75.00
34,80.00
34,85.00
34,90.00
34,95.00
34,100.00
36,5.00
36,10.00
36,15.00
36,20.00
36,25.00
36,30.00
36,35.00
36,40.00
36,45.00
36,50.00
36,55.00
36,60.00
36,65.00
36,70.00
36,75.00
36,80.00
36,85.00
36,90.00
36,95.00
36,100.00
38,5.00
38,10.00
38,15.00
38,20.00
38,25.00
38,30.00
38,35.00
38,40.00
38,45.00
38,50.00
38,55.00
38,60.00
38,65.00
38,70.00
38,75.00
38,80.00
38,85.00
38,90.00
38,95.00
38,100.00
40,5.00
40,10.00
40,15.00
40,20.00
40,25.00
40,30.00
40,35.00
40,40.00
40,45.00
40,50.00
40,55.00
40,60.00
40,65.00
40,70.00
40,75.00
40,80.00
40,85.00
40,90.00
40,95.00
40,100.00
