26.5, 10.2, 164, 381, 20.0, 13.4, 0.757
25.1, 9.3, 49, 224, 21.1, 16.0, 0.731
28.8, 11.0, 374, 235, 21.1, 12.2, 0.682
28.9, 10.8, 281, 458, 21.1, 12.9, 0.775
26.8, 10.3, 164, 339, 20.3, 13.5, 0.757
25.4, 8.8, 178, 420, 16.5, 6.6, 0.882
25.7, 8.9, 89, 216, 19.1, 10.2, 0.595
26.0, 13.8, 225, 116, 14.2, 7.5, 0.978
26.2, 9.4, 364, 197, 18.5, 11.8, 0.557
26.5, 10.2, 164, 381, 22.0, 13.4, 0.908
26.6, 9.4, 481, 450, 19.0, 7.6, 0.724
26.8, 9.4, 342, 150, 18.0, 5.7, 0.795
27.1, 13.9, 214, 169, 22.8, 3.1, 0.572
27.3, 11.7, 270, 255, 21.6, 9.0, 0.855
27.3, 12.8, 484, 493, 25.0, 5.3, 0.735
28.7, 12.3, 410, 188, 22.9, 10.9, 0.526
29.1, 12.0, 329, 356, 22.9, 17.5, 0.960
30.3, 9.8, 276, 479, 19.3, 16.1, 0.868
